Incubation7BinanceB002BTCUSDT45012.7726758.381279,Algo,Binance,BTCUSDT,B002,100208.4,ReversalPnF,Incubation7,Long,Profit Target,27/03/2023 18:13,27/03/2023 18:26,12.54,26758.3,26966.7,1000,26758.3,26000000,21.49,197.69,-23.9,-2.39,124.8,12.48
Incubation7BinanceB002BTCUSDT45012.7726758.381279,Algo,Binance,BTCUSDT,B002,100208.4,ReversalPnF,Incubation7,Long,Profit Target,27/03/2023 18:13,27/03/2023 18:26,12.54,26758.3,26966.7,1000,26758.3,26000000,21.49,197.69,-23.9,-2.39,124.8,12.48
